날짜,회사,그룹,제목,요약,매체,링크,회차
2026-07-14 00:40,골드만삭스,해외,"골드만삭스 “中 AI 이끌 기업 즈푸AI, 딥시크, 바이트댄스”","* 골드만삭스가 중국 인공지능 업계의 선두 기업으로 홍콩 증시 상장사 즈푸AI와 비상장사 딥시크, 틱톡의 모기업 바이트댄스를 제시함 / * 골드만삭스는 즈푸AI의 자체 개발 오픈소스 거대언어모델(LLM)인 ‘GLM-5.2’를 긍정적으로 평가하고, 중국 AI 모델과 API 구독 매출 규모가 2030년 8790억위안으로 급증할 것으로 예상함 / * 중국산 AI 모델의 저렴한 비용이競爭력으로 작용하고, 중국 AI 업계의 성장과 발전이 예상됨",한국경제,https://n.news.naver.com/mnews/article/015/0005309573?sid=101,2
2026-07-13 23:10,하나은행,하나,[하나금융] 하나은행 빠른 해외송금 / 하나카드 AI 통합 구독,"* 하나은행이 미국 송금 시간을 평균 30분 이내로 줄이고 최종 수취액을 미리 확인할 수 있는 해외송금 서비스를 출시함 / * 송금 전 수수료와 받는 사람이 실제로 받을 금액을 확인할 수 있고, 송금 뒤에는 진행 상황을 실시간으로 조회할 수 있으며, 미국의 JP모건체이스은행과 뱅크오브아메리카 계좌로 송금하면 최단 1분, 평균 30분 안에 입금됨 / * 하나은행의 빠른 해외송금 서비스와 하나카드의 AI 통합 구독 서비스는 고객의 금융 경험을 개선하고 편의성을 높이는 데 기여할 것으로 예상됨",,https://www.webeconomy.co.kr/news/articleView.html?idxno=2231603,2
2026-07-13 19:10,KB금융,KB,"중진공, KB금융과 산업안전 구축사업 현장 점검·우수사례 공유",,,https://www.gnnews.co.kr/news/articleView.html?idxno=641036,1
2026-07-13 18:06,카카오페이,핀테크,카카오페이證에 투자매매 허용... IPO 주관·IB로 사업영역 확대,,파이낸셜뉴스,https://n.news.naver.com/mnews/article/014/0005547540?sid=102,1
2026-07-13 17:40,하나카드,하나,트래블카드 흥행에 제휴사 지급 수수료도 증가…하나카드 980억 ‘최고’,,,https://www.ceoscoredaily.com/page/view/2026071313315835933,1
2026-07-13 17:33,KB금융그룹,KB,"라젠카AI, 메디바로 출시.. KB금융그룹·GC메디아이 협업",,머니투데이,https://n.news.naver.com/mnews/article/008/0005385350?sid=101,1
2026-07-13 17:23,동양생명,우리,"성대규 동양생명 대표 ""전 임직원 AI 활용 문화 정착""",,아시아경제,https://n.news.naver.com/mnews/article/277/0005789330?sid=101,1
2026-07-13 17:10,동양생명,우리,"동양생명, 2026년 리더스 포럼 개최…""AI 시대 성장 방안 논의""",,,https://www.ajunews.com/view/20260713163238095,1
2026-07-13 16:54,산업은행,정책,"산업은행, 국민성장펀드 자펀드 2차 운용사 7곳 선정",,,https://www.ajunews.com/view/20260713165108127,1
2026-07-13 16:44,삼성카드,비지주,"삼성카드, '모니모·KTX' 양날개 달고 디지털·보안 혁신 드라이브","* 삼성카드가 제휴 확대와 데이터 사업, 디지털 플랫폼 경쟁력을 앞세워 미래 성장 기반 다지기에 속도를 내고 있음 / * 김이태 사장이 제시한 경영 방향은 기존 사업 방식을 뛰어넘는 트랜스포메이션을 통해 신기술 도입과 신규 비즈니스 모델 발굴, 업종 간 협업 확대를 핵심 과제로 내세움 / * 삼성카드는 우량 파트너사와의 협업을 지속적으로 확대하며 고객 접점을 넓혀오고 데이터 사업을 미래 성장의 한 축으로 키우고 있으며 정보보호 역량 강화에도 힘을 쏟고 있음",,https://www.smartbizn.com/news/articleView.html?idxno=148439,1
2026-07-13 16:01,네이버페이,핀테크,"[단독]네이버페이, 내달 '연금 관리 서비스' 출시…500조 시장 공략",,전자신문,https://n.news.naver.com/mnews/article/030/0003447200?sid=101,1
2026-07-13 15:56,미래에셋생명,비지주,"미래에셋생명, 한미중 반도체 ETF 3종 탑재…""보험으로 반도체 투자""",,머니투데이,https://n.news.naver.com/mnews/article/008/0005385270?sid=101,1
2026-07-13 15:54,하나금융,하나,[금융 ESG 점검 ③하나금융] '사회문제 해결 금융 플랫폼'으로 확장,,,https://www.goodkyung.com/news/articleView.html?idxno=289175,1
2026-07-13 15:26,네이버페이,핀테크,쿠팡도 뛰어든 100조 간편결제 시장 … 네이버페이 '결제 1위' 수성전,,,https://biz.newdaily.co.kr/site/data/html/2026/07/13/2026071300229.html,1
2026-07-13 15:16,현대카드,비지주,"“7분 만에 해외 송금”…현대카드·토스·쿠콘, 스테이블코인 영토 전...",,,https://www.viva100.com/article/20260713500922,1
2026-07-13 14:58,씨티은행,해외,"한국씨티은행, 2년 연속 ‘최우수 글로벌 수탁기관’ 선정",,,https://www.viva100.com/article/20260713500924,1
2026-07-13 14:44,하나증권,하나,"하나증권, 전문가 운용 맡기는 '1Q 스마트 개인연금 랩' 출시",* 하나증권이 전문가 운용 맡기는 '1Q 스마트 개인연금 랩'을 출시함 / * 글로벌 자산배분 전략을 기반으로 연금 포트폴리오를 관리하는 서비스로 국내외 공모펀드를 활용해 포트폴리오를 구성하며 정기적인 리밸런싱을 실시함 / * 장기적인 노후 설계를 지원하는 연금 플랫폼 역할을 강화하는 전략임,,https://www.koreaittimes.com/news/articleView.html?idxno=155169,1
2026-07-13 14:18,IBK기업은행,정책,"우주부터 AI까지… IBK기업은행, 103개 혁신 스타트업 키운다",,,https://www.smarttoday.co.kr/ko-kr/articles/109453,1
2026-07-13 14:18,하나캐피탈,하나,"하나캐피탈, 렌터카 AI 챗봇 도입…24시간 업무 지원",,,https://www.newscammp.co.kr/news/articleView.html?idxno=6550,1
2026-07-13 13:40,KB국민카드,KB,"교통카드 찍듯 결제…KB국민카드, '탭앤페이' 선봬",,,https://www.ajunews.com/view/20260713105920339,1
2026-07-13 13:20,국민카드,KB,"'앱 실행 없이 결제 완료'…국민카드, 초간편 결제 가능해져",,,https://www.kpinews.kr/newsView/1065586077304894,1
2026-07-13 13:19,신한은행,신한,"신한은행, 'SOL LINK' 출시 기념 고객 이벤트 진행",* 신한은행이 그룹사 전략상품인 'SOL LINK' 출시를 기념해 고객 이벤트를 진행함 / * 이벤트는 7월 13일부터 8월 31일까지 진행되며 SOL트래블·트립 체크카드를 새로 발급받거나 기존에 보유한 고객이 원화 결제계좌를 SOL LINK 계좌로 연결 또는 변경한 후 이벤트에 응모하면 참여할 수 있음 / * 신한은행은 SOL트래블·트립 계열 체크카드를 중심으로 여행·결제·생활서비스 간 연계를 강화해 고객에게 실질적인 혜택과 차별화된 금융 경험을 제공할 방침임,,https://www.kpinews.kr/newsView/1065585624067891,1
2026-07-13 12:12,광주은행,지방,"광주은행, 지역 주택업계 자금 숨통 틔운다…사업자보증 확대 ‘마중물...",,,https://www.viva100.com/article/20260713500589,1
2026-07-13 12:06,신한은행,신한,"신한은행, 여행 체크카드 결제계좌 바꾸면 항공권·라운지 혜택",,,https://www.todayeconomic.com/news/article.html?no=31298,1
2026-07-13 11:20,카카오페이,핀테크,"에어비앤비, 카카오페이·대한항공과 ‘해외여행 올-패스’ 프로모션 진...",,,https://www.betanews.net/article/view/beta202607130029,1
2026-07-13 11:18,우리은행,우리,"우리은행, 임직원 자원봉사 플랫폼 'WE:TH' 개설",,,https://www.newspim.com/news/view/20260713000557,1
2026-07-13 11:16,KB증권,KB,"KB증권, 온라인 자산관리 '오늘의 콕' 올해 누적 1000만 조회 돌파",,,https://www.newspim.com/news/view/20260713000556,1
2026-07-13 11:12,삼성화재,비지주,"삼성화재, 개인정보 보호 체계 구축 성과…금융보안 유공 표창 수상",,,https://www.etoday.co.kr/news/view/2603051,1
2026-07-13 10:57,카카오페이증권,핀테크,"카카오페이증권, 투자매매업 인가 취득",,,https://www.newspim.com/news/view/20260713000482,1
2026-07-13 10:32,하나은행,하나,"하나은행, 더욱 빠르고 투명한 해외송금 'Fast-Fit 송금 서비스' 출시!",* 하나은행이海外송금을 더욱 빠르고 투명하게 보낼 수 있는 'Fast-Fit 송금 서비스'를 출시함 / * Fast-Fit 송금 서비스는 미국으로의 송금을 1분~30분 이내에 완료하고 실시간 송금 추적을 제공하며 송금원금 전액 입금을 보장하는 서비스임 / * 하나은행은 해당 서비스를 통해 미국으로의 송금을 더욱 빠르고 안전하며 저렴하게 제공할 계획이며 향후 보내는 송금뿐 아니라 해외에서 국내로 받는 송금 영역까지 서비스를 넓혀 나갈 예정임,,http://www.intn.co.kr/news/articleView.html?idxno=2051892,1
2026-07-13 10:17,KB국민은행,KB,"KB국민은행, 부가가치세 셀프신고 서비스 출시",,,https://www.newspim.com/news/view/20260713000311,1
2026-07-13 10:16,우리은행,우리,"""커피 한 잔 값으로 투자""…우리은행 '펀드 모으기' 서비스 출시",,,https://www.ajunews.com/view/20260713095133136,1
2026-07-13 10:16,하나카드,하나,"하나카드, 챗GPT 등 AI 30종 한 번에 쓴다","* 하나카드가 프리미엄 AI 서비스 30종을 통합 제공하는 유료 구독 서비스 'AI스마트팩' 판매를 시작함 / * 챗GPT, 구글 제미나이, 클로드, 그록 등 글로벌 주요 생성형 AI 모델을 하나의 플랫폼에서 이용할 수 있도록 구성되어 있으며, 이용자는 하나의 계정으로 목적에 맞게 여러 AI 모델을 선택해 사용할 수 있음 / * 하나카드는 AI 서비스 제공뿐 아니라 디지털 금융 환경에서 발생할 수 있는 피해 보장 기능도 함께 담았으며, 신규 가입 이벤트도 진행 중임",파이낸셜뉴스,https://n.news.naver.com/mnews/article/014/0005547209?sid=101,1
2026-07-13 10:02,케이뱅크,핀테크,"케이뱅크, 스테이블코인·AI 양축 강화…상장 후 미래 금융 승부수",,전자신문,https://n.news.naver.com/mnews/article/030/0003446948?sid=101,1
2026-07-13 09:57,KB금융,KB,"KB금융, 중소기업 산업안전 구축 지원…맞춤형 솔루션 제공",,아시아경제,https://n.news.naver.com/mnews/article/277/0005788984?sid=101,1
2026-07-13 09:41,카카오뱅크,핀테크,"카카오뱅크, 개인사업자 부동산담보대출 계산기 출시",,,https://www.newspim.com/news/view/20260713000222,1
2026-07-13 09:34,우리투자증권,우리,"우리투자증권, 반도체·AI 투자 경험 제공..고객 이벤트 마련",* 우리투자증권이 투자자들이 반도체와 인공지능을 쉽고 재미있게 경험할 수 있도록 관련 ETF와 삼성전자 주식을 경품으로 제공하는 이벤트를 마련함 / * 우리투자증권 일반종합계좌를 보유한 고객이라면 누구나 참여할 수 있는 이 이벤트에서 10일 연속 출석체크와 국내주식 누적 거래금액 2000만원 이상을 달성한 뒤 이벤트 및 혜택 앱 푸시 알림을 설정하면 추첨을 통해 삼성전자 1주나 '1Q K반도체TOP2+' ETF 1주를 받을 수 있음 / * 이 이벤트를 통해 우리투자증권은 투자자들이 성장산업에 쉽게 접근할 수 있도록 지원하고 반도체와 AI 전력 산업에 투자할 수 있는 기회를 제공함,,https://kpenews.com/View.aspx?No=4146296,1
2026-07-13 09:24,하나은행,하나,"하나은행, 국내 유일 미 주요 은행 실시간 해외송금 체계 가동…'패스트...","* 하나은행이 국내 유일 미 주요 은행 실시간 해외송금 체계인 '패스트핏(Fast-Fit) 송금 서비스'를 출시함 / * 패스트핏 서비스는 국제은행간통음신청협회(Swift) 송금망의 개선된 결제방식인 '리테일 페이먼트 스킴(Retail Payments Scheme)'을 활용한 국가 간 지급결제 서비스로 미국 제이피모건체이스와 뱅크오브아메리카로 송금 시 최단 1분, 평균 30분 이내에 수취인 계좌로 입금이 완료됨 / * 하나은행은 현재 미국 중심인 패스트핏 송금 대상 국가를 확대하고 향후 보내는 송금뿐만 아니라 해외에서 국내로 받는 송금 영역까지 서비스 범위를 넓힐 방침임",전자신문,https://n.news.naver.com/mnews/article/030/0003446902?sid=101,1
2026-07-13 09:18,삼성카드,비지주,"""삼성카드, 2분기 실적 확대 전망…스테이블코인 영향은 제한적""<NH투자...",* NH투자證이 삼성카드의 2분기 실적을 확대 전망함 / * 스테이블코인 영향은 제한적이며 카드업계는 프리미엄차와 손잡기 등 초고가 제휴카드 경쟁을 벌임 / * 카드사들은 스테이블코인 보험료 결제 실험을 진행 중이며 은행권은 스테이블코인 생존 경쟁을 준비 중임,,https://www.news2day.co.kr/article/20260713500053,1
2026-07-13 08:58,DB생명,비지주,"포유디지탈, DB생명 인재개발원에 포유비전 65인치 DID 디지털 사이니지...",,전자신문,https://n.news.naver.com/mnews/article/030/0003446872?sid=105,1
2026-07-13 08:35,KB금융그룹,KB,"중소기업 산업 현장 지켜라…중진공-KB금융그룹, 안전 예방 '맞손'",,뉴스1,https://n.news.naver.com/mnews/article/421/0009055156?sid=101,1
2026-07-13 08:06,KB금융,KB,[KB금융 차기 리더십] 비은행 출신 이창권…디지털 경쟁력 '승부수',,,https://news.dealsitetv.com/articles/173010,1
2026-07-13 08:00,우리금융,우리,"우리금융 ""AI 네이티브로 의사결정 구조 바꾼다""",,비즈워치,https://n.news.naver.com/mnews/article/648/0000048840?sid=101,1
